

Wavelength [microns]  Re(m)       Im(m)
      20.7488      0.11387426      1.67424
      20.7520      0.11409964      1.67843
      20.7552      0.11432613      1.68264
      20.7584      0.11455478      1.68685
      20.7616      0.11478557      1.69105
      20.7648      0.11501744      1.69528
      20.7680      0.11525144      1.69951
      20.7712      0.11548755      1.70374
      20.7744      0.11572523      1.70799
      20.7776      0.11596500      1.71223
      20.7808      0.11620632      1.71649
      20.7840      0.11644971      1.72075
      20.7872      0.11669514      1.72503
      20.7904      0.11694209      1.72930
      20.7936      0.11719106      1.73360
      20.7968      0.11744204      1.73789
      20.8000      0.11769452      1.74220
      20.8032      0.11794949      1.74651
      20.8064      0.11820643      1.75082
      20.8096      0.11846482      1.75515
      20.8128      0.11872566      1.75949
      20.8160      0.11898794      1.76383
      20.8192      0.11925264      1.76818
      20.8224      0.11951924      1.77254
      20.8256      0.11978774      1.77691
      20.8288      0.12005862      1.78128
      20.8320      0.12033136      1.78567
      20.8352      0.12060596      1.79006
      20.8384      0.12088241      1.79446
      20.8416      0.12116165      1.79887
      20.8448      0.12144223      1.80329
      20.8480      0.12172559      1.80772
      20.8512      0.12201073      1.81215
      20.8544      0.12229764      1.81660
      20.8576      0.12258777      1.82105
      20.8608      0.12287867      1.82552
      20.8640      0.12317275      1.82999
      20.8672      0.12346856      1.83448
      20.8704      0.12376702      1.83897
      20.8736      0.12406716      1.84348
      20.8768      0.12437042      1.84798
      20.8800      0.12467437      1.85250
      20.8832      0.12498188      1.85703
      20.8864      0.12529148      1.86157
      20.8896      0.12560317      1.86612
      20.8928      0.12591693      1.87068
      20.8960      0.12623322      1.87524
      20.8992      0.12655200      1.87982
      20.9024      0.12687376      1.88441
      20.9056      0.12719703      1.88900
      20.9088      0.12752277      1.89362
      20.9120      0.12785092      1.89824
      20.9152      0.12818150      1.90287
      20.9184      0.12851495      1.90751
      20.9216      0.12885030      1.91216
      20.9248      0.12918846      1.91682
      20.9280      0.12952943      1.92149
      20.9312      0.12987226      1.92617
      20.9344      0.13021830      1.93087
      20.9376      0.13056663      1.93557
      20.9408      0.13091721      1.94028
      20.9440      0.13127095      1.94501
      20.9472      0.13162689      1.94975
      20.9504      0.13198505      1.95449
      20.9536      0.13234629      1.95926
      20.9568      0.13271059      1.96403
      20.9600      0.13307747      1.96881
      20.9632      0.13344692      1.97360
      20.9664      0.13381936      1.97840
      20.9696      0.13419387      1.98323
      20.9728      0.13457221      1.98806
      20.9760      0.13495257      1.99290
      20.9792      0.13533673      1.99775
      20.9824      0.13572286      2.00262
      20.9856      0.13611141      2.00750
      20.9888      0.13650408      2.01239
      20.9920      0.13689825      2.01730
      20.9952      0.13729650      2.02221
      20.9984      0.13769704      2.02714
      21.0016      0.13810076      2.03208
      21.0048      0.13850844      2.03703
      21.0080      0.13891837      2.04200
      21.0112      0.13933137      2.04698
      21.0144      0.13974743      2.05197
      21.0176      0.14016649      2.05698
      21.0208      0.14058854      2.06200
      21.0240      0.14101525      2.06702
      21.0272      0.14144404      2.07207
      21.0304      0.14187574      2.07713
      21.0336      0.14231116      2.08220
      21.0368      0.14275026      2.08728
      21.0400      0.14319217      2.09239
      21.0432      0.14363770      2.09751
      21.0464      0.14408517      2.10264
      21.0496      0.14453785      2.10778
      21.0528      0.14499323      2.11294
      21.0560      0.14545210      2.11811
      21.0592      0.14591524      2.12329
      21.0624      0.14638099      2.12849
      21.0656      0.14685094      2.13371
      21.0688      0.14732344      2.13895
      21.0720      0.14780089      2.14418
      21.0752      0.14828081      2.14945
      21.0784      0.14876561      2.15472
      21.0816      0.14925282      2.16002
      21.0848      0.14974400      2.16533
      21.0880      0.15023994      2.17066
      21.0912      0.15073979      2.17598
      21.0944      0.15124270      2.18135
      21.0976      0.15174945      2.18671
      21.1008      0.15226078      2.19210
      21.1040      0.15277585      2.19750
      21.1072      0.15329465      2.20292
      21.1104      0.15381789      2.20835
      21.1136      0.15434477      2.21381
      21.1168      0.15487601      2.21927
      21.1200      0.15541157      2.22476
      21.1232      0.15595141      2.23027
      21.1264      0.15649471      2.23579
      21.1296      0.15704373      2.24132
      21.1328      0.15759537      2.24688
      21.1360      0.15815188      2.25245
      21.1392      0.15871394      2.25803
      21.1424      0.15927926      2.26364
      21.1456      0.15984929      2.26927
      21.1488      0.16042398      2.27492
      21.1520      0.16100404      2.28057
      21.1552      0.16158789      2.28626
      21.1584      0.16217701      2.29195
      21.1616      0.16276985      2.29766
      21.1648      0.16336784      2.30340
      21.1680      0.16397092      2.30917
      21.1712      0.16457903      2.31493
      21.1744      0.16519213      2.32073
      21.1776      0.16580941      2.32654
      21.1808      0.16643229      2.33237
      21.1840      0.16705999      2.33823
      21.1872      0.16769315      2.34410
      21.1904      0.16833103      2.34999
      21.1936      0.16897495      2.35590
      21.1968      0.16962275      2.36184
      21.2000      0.17027719      2.36779
      21.2032      0.17093679      2.37377
      21.2064      0.17160220      2.37975
      21.2096      0.17227265      2.38578
      21.2128      0.17294878      2.39181
      21.2160      0.17363051      2.39787
      21.2192      0.17431709      2.40395
      21.2224      0.17500983      2.41005
      21.2256      0.17570935      2.41617
      21.2288      0.17641419      2.42232
      21.2320      0.17712499      2.42849
      21.2352      0.17784166      2.43468
      21.2384      0.17856479      2.44090
      21.2416      0.17929299      2.44714
      21.2448      0.18002884      2.45340
      21.2480      0.18077026      2.45967
      21.2512      0.18151785      2.46597
      21.2544      0.18227154      2.47231
      21.2576      0.18303189      2.47867
      21.2608      0.18379946      2.48504
      21.2640      0.18457419      2.49145
      21.2672      0.18535404      2.49787
      21.2704      0.18614149      2.50433
      21.2736      0.18693648      2.51080
      21.2768      0.18773636      2.51730
      21.2800      0.18854485      2.52383
      21.2832      0.18936123      2.53038
      21.2864      0.19018288      2.53695
      21.2896      0.19101223      2.54357
      21.2928      0.19184980      2.55019
      21.2960      0.19269425      2.55685
      21.2992      0.19354671      2.56354
      21.3024      0.19440585      2.57024
      21.3056      0.19527343      2.57697
      21.3088      0.19614811      2.58375
      21.3120      0.19703102      2.59054
      21.3152      0.19792262      2.59735
      21.3184      0.19882223      2.60420
      21.3216      0.19972911      2.61108
      21.3248      0.20064439      2.61799
      21.3280      0.20156851      2.62491
      21.3312      0.20250137      2.63188
      21.3344      0.20344166      2.63887
      21.3376      0.20439106      2.64589
      21.3408      0.20534940      2.65295
      21.3440      0.20631717      2.66003
      21.3472      0.20729364      2.66713
      21.3504      0.20827872      2.67428
      21.3536      0.20927338      2.68147
      21.3568      0.21027751      2.68866
      21.3600      0.21129155      2.69591
      21.3632      0.21231420      2.70317
      21.3664      0.21334650      2.71046
      21.3696      0.21438938      2.71780
      21.3728      0.21544161      2.72516
      21.3760      0.21650414      2.73257
      21.3792      0.21757738      2.74001
      21.3824      0.21866006      2.74747
      21.3856      0.21975423      2.75497
      21.3888      0.22085808      2.76250
      21.3920      0.22197311      2.77006
      21.3952      0.22309911      2.77767
      21.3984      0.22423595      2.78532
      21.4016      0.22538398      2.79299
      21.4048      0.22654356      2.80070
      21.4080      0.22771451      2.80844
      21.4112      0.22889717      2.81623
      21.4144      0.23009188      2.82405
      21.4176      0.23129795      2.83191
      21.4208      0.23251520      2.83981
      21.4240      0.23374651      2.84774
      21.4272      0.23498861      2.85571
      21.4304      0.23624538      2.86372
      21.4336      0.23751357      2.87177
      21.4368      0.23879500      2.87986
      21.4400      0.24009043      2.88800
      21.4432      0.24139768      2.89616
      21.4464      0.24271950      2.90438
      21.4496      0.24405468      2.91262
      21.4528      0.24540299      2.92091
      21.4560      0.24676712      2.92925
      21.4592      0.24814489      2.93763
      21.4624      0.24953513      2.94605
      21.4656      0.25094235      2.95452
      21.4688      0.25236443      2.96302
      21.4720      0.25380105      2.97158
      21.4752      0.25525391      2.98017
      21.4784      0.25671989      2.98881
      21.4816      0.25820339      2.99749
      21.4848      0.25970322      3.00623
      21.4880      0.26121905      3.01501
      21.4912      0.26275158      3.02384
      21.4944      0.26430047      3.03272
      21.4977      0.26586634      3.04163
      21.5009      0.26744980      3.05061
      21.5041      0.26905051      3.05962
      21.5072      0.27066818      3.06869
      21.5105      0.27230513      3.07781
      21.5137      0.27395928      3.08697
      21.5169      0.27563378      3.09620
      21.5201      0.27732655      3.10548
      21.5233      0.27903724      3.11480
      21.5265      0.28076893      3.12418
      21.5297      0.28252125      3.13361
      21.5329      0.28429124      3.14309
      21.5361      0.28608197      3.15263
      21.5393      0.28789553      3.16221
      21.5425      0.28972736      3.17186
      21.5457      0.29158363      3.18158
      21.5489      0.29345906      3.19133
      21.5521      0.29535729      3.20116
      21.5553      0.29727948      3.21104
      21.5585      0.29922280      3.22097
      21.5617      0.30119079      3.23097
      21.5649      0.30317980      3.24103
      21.5681      0.30519491      3.25113
      21.5713      0.30723408      3.26132
      21.5745      0.30929834      3.27157
      21.5777      0.31138718      3.28187
      21.5809      0.31350243      3.29224
      21.5841      0.31564200      3.30267
      21.5873      0.31781071      3.31317
      21.5905      0.32000419      3.32373
      21.5937      0.32222420      3.33434
      21.5969      0.32447454      3.34505
      21.6001      0.32675320      3.35582
      21.6033      0.32905808      3.36666
      21.6065      0.33139515      3.37756
      21.6097      0.33376229      3.38853
      21.6129      0.33615744      3.39959
      21.6161      0.33858493      3.41071
      21.6193      0.34104270      3.42189
      21.6225      0.34353215      3.43316
      21.6257      0.34605604      3.44450
      21.6289      0.34861162      3.45592
      21.6321      0.35120356      3.46742
      21.6353      0.35382843      3.47900
      21.6385      0.35648745      3.49064
      21.6417      0.35918322      3.50237
      21.6449      0.36191687      3.51419
      21.6481      0.36468431      3.52608
      21.6513      0.36749059      3.53805
      21.6545      0.37033615      3.55012
      21.6577      0.37321874      3.56226
      21.6609      0.37614393      3.57450
      21.6641      0.37910819      3.58680
      21.6673      0.38211557      3.59922
      21.6705      0.38516510      3.61172
      21.6737      0.38825515      3.62431
      21.6769      0.39139327      3.63699
      21.6801      0.39457294      3.64976
      21.6833      0.39779791      3.66261
      21.6865      0.40107125      3.67559
      21.6897      0.40439299      3.68865
      21.6929      0.40776017      3.70180
      21.6961      0.41117921      3.71506
      21.6993      0.41464594      3.72841
      21.7025      0.41816777      3.74187
      21.7057      0.42174160      3.75543
      21.7089      0.42536500      3.76908
      21.7121      0.42904726      3.78286
      21.7153      0.43278635      3.79674
      21.7185      0.43657643      3.81072
      21.7217      0.44043076      3.82483
      21.7249      0.44434077      3.83903
      21.7281      0.44831559      3.85336
      21.7313      0.45234981      3.86780
      21.7345      0.45644712      3.88235
      21.7377      0.46061102      3.89703
      21.7409      0.46483862      3.91182
      21.7441      0.46913335      3.92673
      21.7473      0.47350040      3.94178
      21.7505      0.47793782      3.95695
      21.7537      0.48244610      3.97224
      21.7569      0.48703015      3.98765
      21.7601      0.49168590      4.00320
      21.7633      0.49642092      4.01889
      21.7665      0.50123918      4.03472
      21.7697      0.50612891      4.05065
      21.7729      0.51110899      4.06675
      21.7761      0.51617128      4.08299
      21.7793      0.52132070      4.09936
      21.7825      0.52656013      4.11588
      21.7857      0.53189141      4.13257
      21.7889      0.53731084      4.14938
      21.7921      0.54282910      4.16635
      21.7953      0.54844224      4.18346
      21.7985      0.55415601      4.20074
      21.8017      0.55997241      4.21818
      21.8049      0.56589246      4.23577
      21.8081      0.57192475      4.25353
      21.8113      0.57806724      4.27148
      21.8145      0.58431661      4.28956
      21.8177      0.59068632      4.30783
      21.8209      0.59717816      4.32628
      21.8241      0.60378420      4.34489
      21.8273      0.61051637      4.36368
      21.8305      0.61737907      4.38266
      21.8337      0.62436873      4.40181
      21.8369      0.63150305      4.42118
      21.8401      0.63876671      4.44071
      21.8433      0.64617968      4.46045
      21.8465      0.65373623      4.48038
      21.8497      0.66144073      4.50051
      21.8529      0.66930306      4.52085
      21.8561      0.67731911      4.54138
      21.8593      0.68549746      4.56212
      21.8625      0.69384885      4.58309
      21.8657      0.70237589      4.60428
      21.8689      0.71107095      4.62567
      21.8721      0.71995378      4.64730
      21.8753      0.72901618      4.66914
      21.8785      0.73828059      4.69123
      21.8817      0.74774212      4.71356
      21.8849      0.75739712      4.73610
      21.8881      0.76727182      4.75889
      21.8913      0.77736402      4.78195
      21.8945      0.78767073      4.80523
      21.8977      0.79821426      4.82878
      21.9009      0.80899876      4.85261
      21.9041      0.82001543      4.87667
      21.9073      0.83129102      4.90101
      21.9105      0.84281814      4.92561
      21.9137      0.85460883      4.95048
      21.9169      0.86668587      4.97565
      21.9201      0.87903970      5.00109
      21.9233      0.89169568      5.02684
      21.9265      0.90465748      5.05288
      21.9297      0.91792041      5.07920
      21.9329      0.93151164      5.10584
      21.9361      0.94543910      5.13279
      21.9393      0.95969862      5.16003
      21.9425      0.97431678      5.18759
      21.9457      0.98930889      5.21549
      21.9489       1.0046802      5.24371
      21.9521       1.0204480      5.27227
      21.9553       1.0366127      5.30114
      21.9585       1.0532099      5.33038
      21.9617       1.0702407      5.35997
      21.9649       1.0877131      5.38988
      21.9681       1.1056646      5.42017
      21.9713       1.1240883      5.45081
      21.9745       1.1430062      5.48180
      21.9777       1.1624717      5.51320
      21.9809       1.1824588      5.54495
      21.9841       1.2029958      5.57707
      21.9873       1.2241319      5.60960
      21.9905       1.2458434      5.64248
      21.9937       1.2681979      5.67578
      21.9969       1.2911907      5.70947
      22.0001       1.3148267      5.74351
      22.0033       1.3391944      5.77799
      22.0065       1.3642757      5.81287
      22.0097       1.3901051      5.84815
      22.0129       1.4167192      5.88384
      22.0161       1.4441262      5.91991
      22.0193       1.4723953      5.95641
      22.0225       1.5015365      5.99332
      22.0257       1.5315701      6.03060
      22.0289       1.5625544      6.06829
      22.0321       1.5945361      6.10640
      22.0353       1.6275134      6.14486
      22.0385       1.6616050      6.18378
      22.0417       1.6967762      6.22304
      22.0449       1.7330873      6.26266
      22.0481       1.7706342      6.30268
      22.0513       1.8093866      6.34300
      22.0545       1.8494779      6.38371
      22.0577       1.8908974      6.42471
      22.0609       1.9337550      6.46604
      22.0641       1.9780302      6.50761
      22.0673       2.0238857      6.54948
      22.0705       2.0712759      6.59154
      22.0737       2.1203527      6.63383
      22.0769       2.1711705      6.67631
      22.0801       2.2237308      6.71887
      22.0833       2.2781875      6.76155
      22.0865       2.3345270      6.80422
      22.0897       2.3928807      6.84688
      22.0929       2.4533427      6.88947
      22.0961       2.5159619      6.93191
      22.0993       2.5808327      6.97414
      22.1025       2.6480374      7.01608
      22.1057       2.7175844      7.05758
      22.1089       2.7896831      7.09862
      22.1121       2.8643618      7.13907
      22.1153       2.9415350      7.17872
      22.1185       3.0215445      7.21758
      22.1217       3.1043658      7.25545
      22.1249       3.1900020      7.29215
      22.1281       3.2786565      7.32757
      22.1313       3.3701758      7.36145
      22.1345       3.4648774      7.39370
      22.1377       3.5626333      7.42403
      22.1409       3.6633883      7.45222
      22.1441       3.7673159      7.47806
      22.1473       3.8744478      7.50133
      22.1505       3.9845963      7.52171
      22.1537       4.0979557      7.53897
      22.1569       4.2142577      7.55280
      22.1601       4.3334398      7.56290
      22.1633       4.4555101      7.56898
      22.1665       4.5801611      7.57073
      22.1697       4.7073736      7.56784
      22.1729       4.8366923      7.56001
      22.1761       4.9680648      7.54693
      22.1793       5.1012354      7.52831
      22.1825       5.2357640      7.50389
      22.1857       5.3711710      7.47344
      22.1889       5.5072980      7.43670
      22.1921       5.6435919      7.39349
      22.1953       5.7794318      7.34374
      22.1985       5.9144940      7.28728
      22.2017       6.0481462      7.22411
      22.2049       6.1798506      7.15427
      22.2081       6.3092685      7.07769
      22.2113       6.4355764      6.99467
      22.2145       6.5584421      6.90528
      22.2177       6.6772146      6.80987
      22.2209       6.7914395      6.70873
      22.2241       6.9007220      6.60218
      22.2273       7.0046182      6.49065
      22.2305       7.1025882      6.37483
      22.2337       7.1946201      6.25487
      22.2369       7.2803802      6.13138
      22.2401       7.3595533      6.00510
      22.2433       7.4322085      5.87627
      22.2465       7.4981246      5.74571
      22.2497       7.5574226      5.61370
      22.2529       7.6100821      5.48092
      22.2561       7.6561627      5.34799
      22.2593       7.6958942      5.21516
      22.2625       7.7294550      5.08289
      22.2657       7.7570391      4.95167
      22.2689       7.7789216      4.82172
      22.2721       7.7953520      4.69348
      22.2753       7.8066096      4.56733
      22.2785       7.8130126      4.44328
      22.2817       7.8148522      4.32181
      22.2849       7.8124352      4.20277
      22.2881       7.8060713      4.08664
      22.2913       7.7960529      3.97334
      22.2945       7.7826600      3.86289
      22.2977       7.7661877      3.75550
      22.3009       7.7468967      3.65113
      22.3041       7.7250428      3.54981
      22.3073       7.7008839      3.45158
      22.3105       7.6746516      3.35642
      22.3137       7.6465254      3.26419
      22.3169       7.6167607      3.17500
      22.3201       7.5855336      3.08876
      22.3233       7.5529571      3.00524
      22.3265       7.5192819      2.92462
      22.3297       7.4846015      2.84669
      22.3329       7.4490461      2.77135
      22.3361       7.4128189      2.69870
      22.3393       7.3759284      2.62844
      22.3425       7.3385797      2.56067
      22.3457       7.3008409      2.49527
      22.3489       7.2627263      2.43203
      22.3521       7.2243891      2.37100
      22.3553       7.1859121      2.31211
      22.3585       7.1472979      2.25519
      22.3617       7.1086998      2.20030
      22.3649       7.0700555      2.14721
      22.3681       7.0314870      2.09596
      22.3713       6.9930367      2.04646
      22.3745       6.9547420      1.99866
      22.3777       6.9165969      1.95243
      22.3809       6.8786826      1.90777
      22.3841       6.8409643      1.86456
      22.3873       6.8035374      1.82282
      22.3905       6.7663517      1.78240
      22.3937       6.7294755      1.74333
      22.3969       6.6929259      1.70553
      22.4001       6.6566854      1.66894
      22.4033       6.6207957      1.63353
      22.4065       6.5852666      1.59925
      22.4097       6.5500393      1.56600
      22.4129       6.5152068      1.53383
      22.4161       6.4807458      1.50265
      22.4193       6.4466424      1.47242
      22.4225       6.4129462      1.44314
      22.4257       6.3795767      1.41471
      22.4289       6.3466177      1.38715
      22.4321       6.3140340      1.36041
      22.4353       6.2818432      1.33447
      22.4385       6.2500091      1.30928
      22.4417       6.2185922      1.28484
      22.4449       6.1875048      1.26107
      22.4481       6.1568046      1.23799
      22.4513       6.1264973      1.21558
      22.4545       6.0965309      1.19378
      22.4577       6.0669584      1.17261
      22.4609       6.0377378      1.15201
      22.4641       6.0088797      1.13198
      22.4673       5.9803896      1.11250
      22.4705       5.9522247      1.09353
      22.4737       5.9244184      1.07507
      22.4769       5.8969750      1.05711
      22.4801       5.8698449      1.03961
      22.4833       5.8430462      1.02256
      22.4865       5.8166113      1.00597
      22.4897       5.7904634     0.989780
      22.4929       5.7646761     0.974027
      22.4961       5.7391949     0.958664
      22.4993       5.7140164     0.943679
      22.5026       5.6891565     0.929071
      22.5058       5.6645899     0.914816
      22.5090       5.6403198     0.900907
      22.5122       5.6163535     0.887340
      22.5154       5.5926743     0.874097
      22.5186       5.5692654     0.861160
      22.5218       5.5461855     0.848554
      22.5250       5.5233469     0.836225
      22.5282       5.5007844     0.824184
      22.5314       5.4784994     0.812426
      22.5346       5.4564567     0.800925
      22.5378       5.4346952     0.789697
      22.5410       5.4131808     0.778716
      22.5442       5.3919144     0.767980
      22.5474       5.3709111     0.757489
      22.5506       5.3501482     0.747227
      22.5538       5.3296213     0.737188
      22.5570       5.3093276     0.727366
      22.5602       5.2892690     0.717756
      22.5634       5.2694240     0.708345
      22.5666       5.2498236     0.699142
      22.5698       5.2304249     0.690124
      22.5730       5.2112679     0.681306
      22.5762       5.1923056     0.672661
      22.5794       5.1735673     0.664201
      22.5826       5.1550388     0.655915
      22.5858       5.1366954     0.647789
      22.5890       5.1185551     0.639828
      22.5922       5.1006303     0.632033
      22.5954       5.0828805     0.624386
      22.5986       5.0653157     0.616887
      22.6018       5.0479655     0.609546
      22.6050       5.0307837     0.602340
      22.6082       5.0137949     0.595279
      22.6114       4.9969783     0.588350
      22.6146       4.9803262     0.581549
      22.6178       4.9638691     0.574885
      22.6210       4.9475708     0.568341
      22.6242       4.9314337     0.561917
      22.6274       4.9154782     0.555618
      22.6306       4.8996701     0.549429
      22.6338       4.8840375     0.543360
      22.6370       4.8685603     0.537400
      22.6402       4.8532286     0.531544
      22.6434       4.8380551     0.525795
      22.6466       4.8230319     0.520148
      22.6498       4.8081536     0.514600
      22.6530       4.7934327     0.509154
      22.6562       4.7788405     0.503798
      22.6594       4.7643971     0.498537
      22.6626       4.7500954     0.493368
      22.6658       4.7359409     0.488291
      22.6690       4.7219038     0.483295
      22.6722       4.7080102     0.478387
      22.6754       4.6942458     0.473561
      22.6786       4.6806097     0.468815
      22.6818       4.6670995     0.464147
      22.6850       4.6537123     0.459557
      22.6882       4.6404591     0.455045
      22.6914       4.6273222     0.450605
      22.6946       4.6143079     0.446238
      22.6978       4.6014166     0.441943
      22.7010       4.5886307     0.437713
      22.7042       4.5759645     0.433553
      22.7074       4.5634098     0.429458
      22.7106       4.5509701     0.425428
      22.7138       4.5386457     0.421464
      22.7170       4.5264206     0.417559
      22.7202       4.5142984     0.413713
      22.7234       4.5022979     0.409931
      22.7266       4.4903994     0.406207
      22.7298       4.4785914     0.402536
      22.7330       4.4669008     0.398925
      22.7362       4.4552946     0.395365
      22.7394       4.4437923     0.391859
      22.7426       4.4323926     0.388408
      22.7458       4.4210801     0.385005
      22.7490       4.4098706     0.381655
      22.7522       4.3987565     0.378355
      22.7554       4.3877196     0.375100
      22.7586       4.3767881     0.371895
      22.7618       4.3659353     0.368734
      22.7650       4.3551760     0.365620
      22.7682       4.3445048     0.362551
      22.7714       4.3339157     0.359525
      22.7746       4.3234100     0.356541
      22.7778       4.3129964     0.353601
      22.7810       4.3026667     0.350703
      22.7842       4.2924113     0.347844
      22.7874       4.2822433     0.345027
      22.7906       4.2721453     0.342245
      22.7938       4.2621365     0.339505
      22.7970       4.2521944     0.336800
      22.8002       4.2423306     0.334132
      22.8034       4.2325525     0.331503
      22.8066       4.2228398     0.328907
      22.8098       4.2132072     0.326347
      22.8130       4.2036433     0.323821
      22.8162       4.1941495     0.321328
      22.8194       4.1847262     0.318868
      22.8226       4.1753764     0.316442
      22.8258       4.1660895     0.314045
      22.8290       4.1568775     0.311682
      22.8322       4.1477323     0.309349
      22.8354       4.1386495     0.307046
      22.8386       4.1296415     0.304774
      22.8418       4.1206899     0.302529
      22.8450       4.1118035     0.300314
      22.8482       4.1029873     0.298128
      22.8514       4.0942230     0.295967
      22.8546       4.0855241     0.293835
      22.8578       4.0768895     0.291730
      22.8610       4.0683155     0.289651
      22.8642       4.0598001     0.287598
      22.8674       4.0513463     0.285571
      22.8706       4.0429459     0.283568
      22.8738       4.0346065     0.281590
      22.8770       4.0263224     0.279637
      22.8802       4.0180917     0.277706
      22.8834       4.0099206     0.275799
      22.8866       4.0018010     0.273915
      22.8898       3.9937367     0.272054
      22.8930       3.9857299     0.270216
      22.8962       3.9777753     0.268400
      22.8994       3.9698722     0.266605
      22.9026       3.9620245     0.264832
      22.9058       3.9542198     0.263079
      22.9090       3.9464726     0.261347
      22.9122       3.9387715     0.259635
      22.9154       3.9311192     0.257943
      22.9186       3.9235222     0.256271
      22.9218       3.9159653     0.254618
      22.9250       3.9084644     0.252985
      22.9282       3.9010103     0.251370
      22.9314       3.8935993     0.249774
      22.9346       3.8862319     0.248195
      22.9378       3.8789136     0.246634
      22.9410       3.8716421     0.245092
      22.9442       3.8644145     0.243566
      22.9474       3.8572304     0.242058
      22.9506       3.8500869     0.240566
      22.9538       3.8429966     0.239093
      22.9570       3.8359439     0.237634
      22.9602       3.8289266     0.236191
      22.9634       3.8219612     0.234766
      22.9666       3.8150320     0.233355
      22.9698       3.8081491     0.231960
      22.9730       3.8012998     0.230580
      22.9762       3.7944901     0.229214
      22.9794       3.7877274     0.227865
      22.9826       3.7810032     0.226530
      22.9858       3.7743132     0.225208
      22.9890       3.7676668     0.223902
      22.9922       3.7610559     0.222609
      22.9954       3.7544796     0.221329
      22.9986       3.7479441     0.220064
      23.0018       3.7414427     0.218811
      23.0050       3.7349830     0.217573
      23.0082       3.7285550     0.216347
      23.0114       3.7221692     0.215135
      23.0146       3.7158124     0.213934
      23.0178       3.7094941     0.212747
      23.0210       3.7032058     0.211571
      23.0242       3.6969566     0.210408
      23.0274       3.6907392     0.209257
      23.0306       3.6845543     0.208117
      23.0338       3.6784081     0.206990
      23.0370       3.6722898     0.205874
      23.0402       3.6662073     0.204769
      23.0434       3.6601565     0.203676
      23.0466       3.6541352     0.202594
      23.0498       3.6481502     0.201523
      23.0530       3.6421885     0.200462
      23.0562       3.6362627     0.199412
      23.0594       3.6303706     0.198373
      23.0626       3.6245029     0.197343
      23.0658       3.6186662     0.196325
      23.0690       3.6128693     0.195317
      23.0722       3.6070924     0.194319
      23.0754       3.6013424     0.193329
      23.0786       3.5956297     0.192351
      23.0818       3.5899394     0.191382
      23.0850       3.5842800     0.190422
      23.0882       3.5786471     0.189472
      23.0914       3.5730407     0.188531
      23.0946       3.5674684     0.187600
      23.0978       3.5619209     0.186677
      23.1010       3.5563982     0.185763
      23.1042       3.5509019     0.184858
      23.1074       3.5454342     0.183962
      23.1106       3.5399890     0.183075
      23.1138       3.5345743     0.182196
      23.1170       3.5291817     0.181325
      23.1202       3.5238183     0.180463
      23.1234       3.5184767     0.179609
      23.1266       3.5131660     0.178764
      23.1298       3.5078762     0.177926
      23.1330       3.5026085     0.177096
      23.1362       3.4973648     0.176274
      23.1394       3.4921505     0.175460
      23.1426       3.4869554     0.174653
      23.1458       3.4817843     0.173854
      23.1490       3.4766395     0.173063
      23.1522       3.4715157     0.172279
      23.1554       3.4664173     0.171502
      23.1586       3.4613428     0.170733
      23.1618       3.4562838     0.169971
      23.1650       3.4512529     0.169216
      23.1682       3.4462435     0.168468
      23.1714       3.4412510     0.167726
      23.1746       3.4362857     0.166992
      23.1778       3.4313383     0.166264
      23.1810       3.4264147     0.165543
      23.1842       3.4215117     0.164829
      23.1874       3.4166317     0.164122
      23.1906       3.4117692     0.163420
      23.1938       3.4069295     0.162726
      23.1970       3.4021094     0.162037
      23.2002       3.3973110     0.161355
      23.2034       3.3925269     0.160679
      23.2066       3.3877652     0.160009
      23.2098       3.3830271     0.159346
      23.2130       3.3783038     0.158688
      23.2162       3.3736017     0.158036
      23.2194       3.3689210     0.157391
      23.2226       3.3642530     0.156751
      23.2258       3.3596060     0.156116
      23.2290       3.3549800     0.155488
      23.2322       3.3503718     0.154865
      23.2354       3.3457828     0.154248
      23.2386       3.3412080     0.153637
      23.2418       3.3366497     0.153030
      23.2450       3.3321195     0.152430
      23.2482       3.3275967     0.151834
      23.2514       3.3230934     0.151244
      23.2546       3.3186097     0.150660
      23.2578       3.3141398     0.150080
      23.2610       3.3096862     0.149506
      23.2642       3.3052547     0.148937
      23.2674       3.3008351     0.148372
      23.2706       3.2964354     0.147813
      23.2738       3.2920530     0.147260
      23.2770       3.2876806     0.146710
      23.2802       3.2833307     0.146166
      23.2834       3.2789893     0.145626
      23.2866       3.2746656     0.145091
      23.2898       3.2703643     0.144562
      23.2930       3.2660706     0.144036
      23.2962       3.2617962     0.143516
      23.2994       3.2575336     0.142999
      23.3026       3.2532921     0.142489
      23.3058       3.2490587     0.141981
      23.3090       3.2448447     0.141479
      23.3122       3.2406433     0.140981
      23.3154       3.2364571     0.140488
      23.3186       3.2322838     0.139998
      23.3218       3.2281241     0.139513
      23.3250       3.2239809     0.139033
      23.3282       3.2198496     0.138556
      23.3314       3.2157342     0.138084
      23.3346       3.2116320     0.137617
      23.3378       3.2075417     0.137153
      23.3410       3.2034659     0.136693
      23.3442       3.1994026     0.136237
      23.3474       3.1953511     0.135786
      23.3506       3.1913168     0.135338
      23.3538       3.1872919     0.134895
      23.3570       3.1832788     0.134455
      23.3602       3.1792858     0.134019
      23.3634       3.1752985     0.133587
      23.3666       3.1713233     0.133159
      23.3698       3.1673651     0.132735
      23.3730       3.1634138     0.132314
      23.3762       3.1594775     0.131898
