

Wavelength [microns]  Re(m)       Im(m)
      7.43224      0.95990205    0.0232092
      7.43544      0.95822752    0.0233715
      7.43864      0.95654482    0.0235353
      7.44184      0.95485383    0.0237006
      7.44504      0.95315385    0.0238676
      7.44825      0.95144582    0.0240361
      7.45145      0.94972944    0.0242062
      7.45465      0.94800425    0.0243779
      7.45785      0.94627064    0.0245513
      7.46105      0.94452798    0.0247264
      7.46425      0.94277656    0.0249032
      7.46745      0.94101608    0.0250816
      7.47065      0.93924755    0.0252618
      7.47385      0.93746865    0.0254438
      7.47705      0.93568146    0.0256275
      7.48025      0.93388540    0.0258130
      7.48345      0.93207973    0.0260003
      7.48665      0.93026447    0.0261895
      7.48985      0.92844009    0.0263806
      7.49305      0.92660552    0.0265736
      7.49625      0.92476213    0.0267684
      7.49945      0.92290962    0.0269651
      7.50265      0.92104596    0.0271640
      7.50585      0.91917342    0.0273647
      7.50905      0.91729039    0.0275675
      7.51225      0.91539830    0.0277722
      7.51545      0.91349483    0.0279791
      7.51865      0.91158223    0.0281881
      7.52185      0.90965831    0.0283992
      7.52505      0.90772510    0.0286124
      7.52825      0.90578133    0.0288278
      7.53145      0.90382618    0.0290455
      7.53465      0.90186089    0.0292653
      7.53785      0.89988494    0.0294875
      7.54105      0.89789844    0.0297119
      7.54425      0.89590025    0.0299387
      7.54745      0.89389163    0.0301677
      7.55066      0.89187068    0.0303994
      7.55386      0.88984001    0.0306332
      7.55706      0.88779724    0.0308696
      7.56026      0.88574284    0.0311085
      7.56346      0.88367695    0.0313500
      7.56666      0.88159961    0.0315940
      7.56986      0.87951076    0.0318405
      7.57306      0.87740934    0.0320898
      7.57626      0.87529618    0.0323416
      7.57946      0.87317014    0.0325963
      7.58266      0.87103331    0.0328536
      7.58586      0.86888319    0.0331138
      7.58906      0.86672026    0.0333768
      7.59226      0.86454499    0.0336427
      7.59546      0.86235720    0.0339114
      7.59866      0.86015654    0.0341831
      7.60186      0.85794252    0.0344579
      7.60506      0.85571527    0.0347357
      7.60826      0.85347503    0.0350165
      7.61146      0.85122114    0.0353005
      7.61466      0.84895414    0.0355877
      7.61786      0.84667295    0.0358781
      7.62106      0.84437793    0.0361718
      7.62426      0.84206885    0.0364689
      7.62746      0.83974564    0.0367693
      7.63066      0.83740813    0.0370732
      7.63386      0.83505654    0.0373805
      7.63706      0.83268929    0.0376915
      7.64026      0.83030874    0.0380059
      7.64346      0.82791269    0.0383241
      7.64666      0.82550114    0.0386460
      7.64987      0.82307440    0.0389717
      7.65307      0.82063252    0.0393012
      7.65627      0.81817430    0.0396347
      7.65947      0.81570143    0.0399720
      7.66267      0.81321192    0.0403135
      7.66587      0.81070578    0.0406591
      7.66907      0.80818444    0.0410087
      7.67227      0.80564588    0.0413627
      7.67547      0.80309075    0.0417210
      7.67867      0.80051810    0.0420837
      7.68187      0.79792917    0.0424508
      7.68507      0.79532242    0.0428225
      7.68827      0.79269862    0.0431988
      7.69147      0.79005629    0.0435799
      7.69467      0.78739649    0.0439658
      7.69787      0.78471911    0.0443564
      7.70107      0.78202242    0.0447522
      7.70427      0.77930760    0.0451529
      7.70747      0.77657324    0.0455589
      7.71067      0.77382040    0.0459701
      7.71387      0.77104783    0.0463867
      7.71707      0.76825553    0.0468088
      7.72027      0.76544356    0.0472364
      7.72347      0.76261163    0.0476697
      7.72667      0.75975960    0.0481087
      7.72987      0.75688642    0.0485537
      7.73307      0.75399244    0.0490047
      7.73627      0.75107670    0.0494620
      7.73947      0.74814039    0.0499254
      7.74267      0.74518168    0.0503953
      7.74587      0.74220097    0.0508717
      7.74907      0.73919845    0.0513548
      7.75228      0.73617208    0.0518448
      7.75548      0.73312396    0.0523416
      7.75868      0.73005146    0.0528457
      7.76188      0.72695625    0.0533569
      7.76508      0.72383535    0.0538759
      7.76828      0.72069120    0.0544023
      7.77148      0.71752292    0.0549363
      7.77468      0.71432871    0.0554785
      7.77788      0.71110904    0.0560289
      7.78108      0.70786333    0.0565876
      7.78428      0.70459181    0.0571549
      7.78748      0.70129335    0.0577309
      7.79068      0.69796789    0.0583159
      7.79388      0.69461447    0.0589102
      7.79708      0.69123334    0.0595139
      7.80028      0.68782395    0.0601273
      7.80348      0.68438637    0.0607505
      7.80668      0.68091863    0.0613841
      7.80988      0.67742115    0.0620281
      7.81308      0.67389280    0.0626830
      7.81628      0.67033452    0.0633488
      7.81948      0.66674465    0.0640260
      7.82268      0.66312248    0.0647150
      7.82588      0.65946859    0.0654159
      7.82908      0.65578163    0.0661291
      7.83228      0.65206122    0.0668551
      7.83548      0.64830643    0.0675943
      7.83868      0.64451653    0.0683470
      7.84188      0.64069194    0.0691135
      7.84508      0.63683116    0.0698944
      7.84828      0.63293380    0.0706902
      7.85149      0.62899858    0.0715013
      7.85469      0.62502575    0.0723281
      7.85789      0.62101382    0.0731713
      7.86109      0.61696386    0.0740311
      7.86429      0.61287129    0.0749088
      7.86749      0.60873926    0.0758042
      7.87069      0.60456467    0.0767184
      7.87389      0.60034823    0.0776518
      7.87709      0.59608799    0.0786053
      7.88029      0.59178263    0.0795798
      7.88349      0.58743286    0.0805757
      7.88669      0.58303642    0.0815940
      7.88989      0.57859415    0.0826353
      7.89309      0.57410145    0.0837013
      7.89629      0.56956154    0.0847921
      7.89949      0.56497103    0.0859092
      7.90269      0.56032979    0.0870533
      7.90589      0.55563527    0.0882261
      7.90909      0.55088705    0.0894286
      7.91229      0.54608601    0.0906616
      7.91549      0.54122871    0.0919270
      7.91869      0.53631467    0.0932260
      7.92189      0.53134137    0.0945607
      7.92509      0.52630967    0.0959320
      7.92829      0.52121729    0.0973419
      7.93149      0.51606321    0.0987924
      7.93469      0.51084465     0.100286
      7.93789      0.50556183     0.101823
      7.94109      0.50021368     0.103408
      7.94429      0.49479762     0.105042
      7.94749      0.48931324     0.106728
      7.95070      0.48375916     0.108468
      7.95390      0.47813234     0.110266
      7.95710      0.47243372     0.112125
      7.96030      0.46666217     0.114048
      7.96350      0.46081164     0.116039
      7.96670      0.45488679     0.118101
      7.96990      0.44888210     0.120240
      7.97310      0.44280064     0.122459
      7.97630      0.43663818     0.124763
      7.97950      0.43039423     0.127157
      7.98270      0.42406932     0.129647
      7.98590      0.41766307     0.132239
      7.98910      0.41117463     0.134939
      7.99230      0.40460473     0.137754
      7.99550      0.39795271     0.140691
      7.99870      0.39122033     0.143757
      8.00190      0.38441199     0.146961
      8.00510      0.37752500     0.150311
      8.00830      0.37056533     0.153817
      8.01150      0.36353803     0.157485
      8.01470      0.35644376     0.161330
      8.01790      0.34929243     0.165357
      8.02110      0.34209326     0.169576
      8.02430      0.33485109     0.174000
      8.02750      0.32757425     0.178638
      8.03070      0.32027975     0.183496
      8.03390      0.31297714     0.188586
      8.03710      0.30568507     0.193913
      8.04030      0.29841790     0.199483
      8.04350      0.29119098     0.205303
      8.04671      0.28403071     0.211368
      8.04990      0.27695313     0.217682
      8.05311      0.26997811     0.224242
      8.05631      0.26312536     0.231043
      8.05951      0.25641948     0.238070
      8.06271      0.24987556     0.245315
      8.06591      0.24350876     0.252765
      8.06911      0.23733650     0.260401
      8.07231      0.23136990     0.268206
      8.07551      0.22561894     0.276159
      8.07871      0.22009005     0.284240
      8.08191      0.21478550     0.292432
      8.08511      0.20970757     0.300712
      8.08831      0.20485397     0.309064
      8.09151      0.20022322     0.317466
      8.09471      0.19580734     0.325908
      8.09791      0.19160019     0.334374
      8.10111      0.18759620     0.342847
      8.10431      0.18378502     0.351321
      8.10751      0.18015930     0.359781
      8.11071      0.17670988     0.368220
      8.11391      0.17342594     0.376635
      8.11711      0.17030098     0.385013
      8.12031      0.16732495     0.393354
      8.12351      0.16448915     0.401652
      8.12671      0.16178496     0.409908
      8.12991      0.15920581     0.418115
      8.13311      0.15674287     0.426276
      8.13631      0.15439148     0.434381
      8.13951      0.15214269     0.442438
      8.14271      0.14999123     0.450444
      8.14591      0.14793243     0.458394
      8.14911      0.14595850     0.466297
      8.15232      0.14406639     0.474147
      8.15552      0.14224979     0.481950
      8.15872      0.14050590     0.489700
      8.16192      0.13882916     0.497405
      8.16512      0.13721751     0.505057
      8.16832      0.13566543     0.512667
      8.17152      0.13417099     0.520229
      8.17472      0.13273090     0.527745
      8.17792      0.13134113     0.535223
      8.18112      0.13000029     0.542656
      8.18432      0.12870525     0.550049
      8.18752      0.12745368     0.557403
      8.19072      0.12624355     0.564719
      8.19392      0.12507336     0.571994
      8.19712      0.12394009     0.579236
      8.20032      0.12284235     0.586444
      8.20352      0.12177901     0.593616
      8.20672      0.12074747     0.600759
      8.20992      0.11974706     0.607869
      8.21312      0.11877586     0.614951
      8.21632      0.11783320     0.622001
      8.21952      0.11691742     0.629024
      8.22272      0.11602762     0.636019
      8.22592      0.11516239     0.642990
      8.22912      0.11432066     0.649937
      8.23232      0.11350229     0.656855
      8.23552      0.11270501     0.663757
      8.23872      0.11192902     0.670634
      8.24192      0.11117309     0.677491
      8.24512      0.11043687     0.684326
      8.24833      0.10971901     0.691144
      8.25152      0.10901958     0.697940
      8.25473      0.10833725     0.704722
      8.25793      0.10767197     0.711484
      8.26113      0.10702274     0.718231
      8.26433      0.10638902     0.724965
      8.26753      0.10577053     0.731684
      8.27073      0.10516682     0.738389
      8.27393      0.10457715     0.745081
      8.27713      0.10400119     0.751762
      8.28033      0.10343916     0.758425
      8.28353      0.10288942     0.765085
      8.28673      0.10235259     0.771731
      8.28993      0.10182801     0.778367
      8.29313      0.10131513     0.784996
      8.29633      0.10081397     0.791615
      8.29953      0.10032383     0.798231
      8.30273     0.099845007     0.804834
      8.30593     0.099376634     0.811434
      8.30913     0.098918840     0.818026
      8.31233     0.098471180     0.824614
      8.31553     0.098033480     0.831197
      8.31873     0.097605728     0.837774
      8.32193     0.097187139     0.844351
      8.32513     0.096777976     0.850923
      8.32833     0.096378051     0.857492
      8.33153     0.095987014     0.864058
      8.33473     0.095604517     0.870626
      8.33793     0.095231116     0.877186
      8.34113     0.094865836     0.883750
      8.34433     0.094508760     0.890314
